login_frequency,session_duration,transaction_amount,device_changes,failed_logins,Class
3,1.5250796652314031,114.06892956105914,1,0,0
4,13.690388318364931,30.41247396898936,0,0,0
2,3.9834481042262713,3.6067079781573175,0,0,0
3,7.085642723304119,11.197265032494913,0,0,0
3,14.550935867296687,28.06271218667284,0,0,0
2,13.910078268914477,13.559494619088937,0,0,0
3,1.827396764585286,24.903086936664877,0,0,0
0,1.035775110435185,20.245403814164515,0,0,1
2,8.944125467183353,19.204439868603753,0,0,0
2,13.533737362631086,4.779564502231263,1,0,0
4,1.613900633721557,107.15728874356346,0,1,0
2,4.651439165249852,58.99755798806137,0,0,1
2,20.423615487542484,48.82618123987423,0,0,0
2,28.8639621891961,46.62982355299377,0,0,0
2,6.052640787072838,25.250646240268914,0,2,1
1,0.8285558864984661,86.66942704697222,0,0,1
2,2.979970307926739,132.9915771019205,0,0,0
3,2.6522926106382467,0.28165425349359885,0,0,0
1,2.7307424885476412,4.125538370169081,0,0,0
3,6.809848531823796,56.19275379890745,1,0,0
3,8.752103348024857,13.463741351828157,0,0,0
1,1.306892509724008,121.3535892092569,1,0,1
1,22.014374979922593,55.04269973817571,0,0,0
4,9.675151425319148,22.966341891395206,0,0,0
2,9.094435530683732,26.83131440502725,0,0,0
1,43.64500980796368,58.701691621875305,0,0,0
1,9.892485358987019,7.597228405900726,0,0,0
0,26.445002054429075,107.45539495821146,0,0,0
2,3.3723228668981156,0.23915596645029047,0,0,0
3,2.746072422532934,193.03549965843183,0,0,1
2,7.2674261390383785,9.174841179260294,1,0,1
1,7.105150275196582,67.76137048853829,0,0,0
1,2.568084708393536,2.0371783716182574,0,0,0
4,12.028256522230746,28.231445298278867,0,0,0
1,0.3008177278059538,49.75502114796478,0,0,0
1,11.732188348643714,3.640765040300284,0,0,0
3,6.109736114741712,29.285857991280384,0,0,0
1,11.679865177217978,18.05827938375132,0,1,1
1,6.483279962892031,34.48202799406943,0,1,1
3,37.86879695819127,35.117119961988166,0,0,0
2,4.074945927743766,76.90975339832833,0,0,0
2,40.497309363671604,6.591187057145978,0,0,0
2,0.6718088107534014,4.3171037446110505,0,0,0
2,11.512563099004412,25.699049270952944,0,0,0
3,6.055378614789962,109.24895670697836,0,0,0
3,17.267452048787977,96.64410112760335,0,1,0
5,15.588211780173824,41.04822184650774,0,1,0
1,16.104893794114933,109.80947419851029,0,0,0
3,0.9953153643890972,81.82596566729688,0,0,0
1,17.280283356599085,16.28231466589572,0,0,0
0,2.408495787534849,9.322881756017388,0,0,0
2,0.2601575801684478,17.91642272432851,0,0,0
3,2.4556647619120704,12.881436838471169,0,0,0
1,6.525526129229022,48.738223075908685,0,0,0
4,13.552274148021997,43.96168432740248,0,0,0
1,2.4670966471021427,45.6195900612111,0,0,0
0,1.1991880639340027,10.493078463347699,0,0,1
2,10.38365870193851,78.47787211678985,0,0,0
0,41.288140492125734,28.42503945577068,0,0,0
4,9.184688574824653,31.97576357804491,0,1,1
1,11.745996637308167,289.8252627189007,0,0,1
2,8.236373595010638,16.583215678838574,0,0,0
1,15.248598629666665,25.055152419890604,2,0,1
1,37.215853157854816,56.422122007257904,1,0,0
1,7.855459074486955,106.18556539293364,0,1,1
2,5.39208829117436,6.778445157518148,0,0,0
1,19.685663004649726,66.40991611895468,1,0,0
2,34.975434418850625,125.22314728059037,0,1,0
3,1.3832186678194058,27.48911841843043,0,0,0
4,8.631551784887318,16.89454673021934,0,0,0
2,15.72431150889025,56.61938760387692,0,0,0
2,7.6215306318095,14.123029821631963,0,0,0
3,5.262725966402946,24.248939693890353,0,0,0
3,10.64877232144697,113.6092807982126,0,0,0
2,3.1488623217279517,44.62047761439628,0,0,0
3,4.294511001813709,4.9897607909264865,0,0,0
1,48.63508221180312,20.001311143280077,0,0,0
4,10.11880620323158,49.344400529222135,0,0,0
0,20.629959020694642,32.84053471221036,0,0,0
5,16.490549719153577,53.990407507091284,2,0,1
2,10.563363083524827,71.65701853203649,0,1,1
1,18.371486428181907,32.75550455417366,0,0,0
1,3.384961770144794,216.95481860511015,0,0,1
1,10.136732918093765,123.06373036464436,0,0,1
2,8.930711292987986,3.0888452193512665,0,0,0
1,9.73971754938784,15.491690203729377,1,0,1
4,1.8468265456896293,17.872584584300327,0,0,0
3,3.2468226824352353,10.184840829637208,0,0,0
0,3.377947570755432,18.69952141642315,0,0,0
2,9.211680129281694,27.653667205393134,0,0,0
0,35.952754723028875,2.6463619006217156,1,1,1
0,30.805834657614998,6.808184769487758,0,0,0
2,2.5772147778712764,5.059897270084983,0,0,0
3,3.636207863586704,2.3711942029653694,0,0,0
2,0.3672819004182589,32.84047522813307,0,1,1
2,5.088535526760552,20.30849906560701,0,0,0
1,17.99836732750591,137.01361223564265,0,0,1
0,24.73987350747735,5.421624547391763,0,0,0
2,2.6983754342110524,130.20839048818308,0,0,1
3,3.089662806919976,4.52609206780936,0,0,0
3,2.4955146158871706,48.2763265080182,1,0,0
3,4.30942263517702,14.23302126986305,0,0,0
3,16.335226276080938,87.66704421945613,0,0,0
0,10.408835355085262,3.1722800384321284,0,0,0
1,15.415032173156014,152.3598641548455,0,1,1
2,8.747436554940327,2.4205148338884706,0,0,0
1,2.9804636742925945,13.795137316077193,1,0,0
4,2.5876319040098847,31.1982907749076,0,0,0
0,0.09041456926620481,70.54121609301373,0,0,0
1,15.186019857069684,150.9118994393776,0,0,1
4,18.781099995213058,27.934523546921415,0,1,0
1,14.62236751651516,70.79853784024543,0,0,0
2,0.7731532623445291,64.94395493344254,0,0,0
4,14.364162457489522,42.33460664446331,0,0,0
2,0.4684787743788734,58.70762351350266,0,0,0
3,1.1159442359971898,1.9405073917790974,1,0,0
1,5.806677359927065,29.13196285904177,0,0,0
2,6.4654418540627905,77.05642567040282,0,0,0
1,16.93464493555045,32.14372912054019,0,0,0
3,11.379569126656634,103.37746052097087,0,0,0
3,1.6643267070861865,89.67942000456041,0,0,1
1,2.563730657912784,99.55176795739455,0,0,0
3,3.3641750168135856,6.962912885900249,0,0,0
3,1.3201555631922333,13.995029646728241,0,0,0
3,3.3917873679371207,1.5022055696738523,0,0,0
2,13.041547355091524,203.14440777678197,0,0,0
0,2.7628258765075984,13.468415845938791,0,0,0
4,18.039918631935596,22.871615777435373,0,0,0
1,6.339673574925516,16.074108858733485,0,0,0
2,3.89989123192343,2.030352071081877,0,0,0
2,5.317396461660576,15.140327621621358,0,0,0
1,12.361404827651334,5.167885364667881,0,0,0
2,7.273095315773502,25.06712706524212,0,0,0
6,0.07305282694148543,170.296606149182,0,0,1
0,25.552069745705978,59.909871044252725,0,0,0
4,0.6827456132117895,61.36220629696384,0,0,0
2,27.90693204850924,30.181408068437953,0,0,0
1,0.28556712829551106,83.38090405748034,0,0,0
2,14.739430391388266,119.45301264372053,0,0,0
4,7.650185656734286,162.91983706286527,0,0,0
1,7.046656250812373,5.211958493743641,0,0,0
2,0.7556280187593688,105.8650666622917,0,0,0
2,2.7278690541519772,12.749960094873893,0,0,0
5,15.030408609585468,25.314040188769223,0,0,0
1,22.187940031906738,21.192442520366104,0,0,0
0,7.5314919347511475,56.21651500335443,0,0,0
2,4.359398770994093,45.55577485586902,0,0,0
1,0.6181498859015087,5.776428150237535,0,0,0
0,11.46265456571815,76.35204419009901,0,0,0
1,3.2634890584309355,28.959274228886212,0,0,0
1,0.5658486481291505,0.11121576428744914,0,0,0
2,10.961704596564985,26.76473377842621,0,0,0
2,6.649870132995723,36.31778404468315,0,0,0
2,0.12034271949581211,3.5680704204471363,1,0,1
0,1.1757260179378235,8.192771075933546,0,0,0
3,12.0131610064359,252.35592550951736,0,0,1
1,0.6578872425274911,102.47293836829382,0,0,0
1,20.096398815116384,7.154700991658229,1,0,0
3,3.7298767226313,43.411875255993884,0,0,0
1,0.9284633504423674,23.840802838716883,0,1,1
0,14.261059419802717,39.23466761394111,1,0,1
1,7.432353791630327,31.794429090520193,0,0,0
2,3.6620598085516254,2.467334513916593,0,0,0
2,5.210415316915621,18.947511086610987,0,0,0
1,0.2164496687893491,6.706326028365973,0,0,0
1,10.867782011380706,33.566162451337675,1,0,0
4,4.553494307681645,118.9283594616098,0,0,0
3,12.51894839476886,270.54936622207083,0,0,1
0,9.89321600338468,144.34664551004985,0,0,0
1,10.534119485271612,212.36473556058368,0,0,1
3,15.745183156636475,0.7681867932022942,0,0,0
3,9.973871234132917,65.36435933788724,0,0,0
1,5.425329108810674,15.937919575776904,0,0,0
2,4.941775776104565,100.35343133620675,0,0,0
3,1.2735860555277938,84.0288392353053,1,0,1
1,15.116009873420913,27.55414026988266,0,0,0
0,14.317455612086567,32.052474623988246,1,0,1
2,2.827587016039777,15.400475363259556,0,0,0
3,19.85455239255634,17.040363501197138,0,0,0
2,8.891699910151962,198.62694370920755,0,0,1
3,6.514043475391978,109.84503139225465,0,0,0
0,0.17651170996946353,10.651553519201745,0,1,1
2,4.824668711736116,16.11537898634469,0,1,0
4,10.235162306314109,5.750793000794039,0,0,0
4,0.9403361641541791,224.90907323744474,1,0,1
2,6.153851804392486,118.87073963912817,0,1,1
2,50.261476959091254,40.159039572204016,0,0,0
1,12.6067945155391,59.027969819449766,1,0,1
1,7.915781775558549,68.90578282274113,0,0,0
0,7.614964412210928,11.395948491091579,1,0,1
2,0.44751666261926454,136.41239337914018,1,0,1
0,31.538945285185452,37.40580463773686,1,0,0
1,26.335597132300535,4.850415603279588,0,0,0
3,11.46977381820685,25.2987543194313,0,0,0
0,1.0426295118163953,46.020780898650806,0,0,0
2,2.3298418283073583,21.756787370964854,0,0,0
1,2.032300672652998,60.06622034672213,0,0,0
2,7.330914043945038,106.8747153511901,0,0,0
0,2.3294628461918867,73.8968311623823,0,0,1
2,11.900717451290568,51.45310144116828,0,0,0
1,7.879632315986552,35.888131651057485,0,0,0
3,0.17815942645168478,14.682558324186306,0,0,0
3,13.628014416713079,30.34353546880374,0,1,0
2,2.0927607164195976,17.33290029406051,0,0,0
2,17.423130614659993,135.92274293277282,0,1,1
2,4.385754098196462,118.92535847484169,1,0,1
0,4.1342623391438345,8.46985492773404,2,0,1
2,0.11887715507414362,86.47311010211372,0,0,0
2,44.0051513233497,60.68679825537535,0,0,0
1,9.467611228540374,184.86921703867517,0,1,1
3,5.494454721970243,31.116411937086667,0,0,0
1,1.0161354926939663,64.03807986946973,0,0,1
1,12.011370427378969,36.47851821585771,0,0,0
2,3.3230359548047526,3.5963136652594505,0,0,0
1,44.46528324534869,2.3946776734285984,0,1,1
1,30.067398178767565,6.5117810756085,0,0,0
0,13.291456228039511,17.56241785883517,0,0,0
3,35.429428847562285,14.99536523794331,1,0,0
2,1.1164003782325689,65.1577461169689,0,0,0
2,3.283865190707074,62.92545088446063,1,0,0
4,2.9201583470324155,177.7079531677973,0,0,0
1,0.7473718687011498,18.5815127774147,1,0,0
3,35.836764778371965,139.39696410057888,0,0,0
2,0.6184783670113974,47.447231147313374,0,0,0
2,19.427375151452225,34.19041727617842,1,1,1
1,14.617139450837469,55.107132324701105,0,0,0
3,4.71391932447149,60.660004182434236,1,0,0
1,0.18986470325302413,9.432820716599641,1,0,0
2,0.06114560865613081,69.65900135708748,0,0,0
1,2.2814835534598634,64.58063065814353,0,0,0
3,6.809747264599118,300.2231115868733,0,0,1
3,6.1232319942491,121.49126195239045,0,0,0
1,8.801820111543714,57.70522959428676,0,0,0
2,14.782311995507635,62.302924483195774,0,0,0
0,4.737781274865569,145.92526138499906,0,0,0
2,1.7478645174814353,170.8332286934499,1,0,1
2,16.096825264917992,87.71312662749358,0,0,0
0,4.045015944333983,72.92036449791243,0,0,0
3,3.3810823104128978,5.9034814002775144,0,0,0
4,14.452465455639317,88.69269420914848,0,0,0
0,27.20215470080405,14.597604029111864,0,0,0
3,24.64648620447273,41.48092120363411,1,0,0
1,1.4785337967512169,25.99100350963179,1,0,0
2,6.994835197630537,21.202382499316684,0,1,0
3,0.9746982225519738,18.57130340058431,0,0,0
2,32.4357738447509,96.69856332927623,0,0,0
0,2.4236190382511986,73.29635045620223,0,0,0
0,2.199356705271975,37.05900058183829,0,1,0
1,21.971956348133737,54.603759188353564,0,0,0
4,34.37360095071683,208.43600654331902,0,1,0
1,11.961113179308944,25.33629659808487,0,0,0
0,1.289761079336358,40.04782415915384,0,0,0
2,6.652511396307455,38.127404540007085,1,0,0
0,16.961134952358393,137.422032524866,0,0,1
3,8.497476205868256,21.65947645325376,0,0,0
3,1.4224911576578592,214.35309924698376,2,0,1
2,1.8860656555260316,18.17042198284719,0,0,0
4,19.961426703076082,5.765325974755155,0,0,0
0,7.487215492356393,10.620910278409946,1,0,0
4,12.236204744354229,27.775578501712406,0,0,0
1,4.669084661816238,52.4562540649511,0,0,0
2,7.603250920526228,36.3688413740996,1,0,0
1,37.76755512659485,23.602540290078704,1,0,0
1,4.000344363880564,41.28061602960989,0,0,0
4,11.232796236659063,91.25741923110557,0,0,0
0,1.8935288739725131,91.29613029868284,0,0,0
0,1.2981247097719488,64.77296136749553,0,0,1
3,15.308121062100922,152.29705333059556,0,0,0
1,18.58593166185564,44.60487163964022,0,0,0
2,11.035595924671838,0.38435539530255075,1,0,0
1,1.7220787794949919,17.19002544364615,0,0,0
2,2.7521078411818936,19.891419943857215,0,0,0
3,24.210951089065578,39.629161506939894,1,0,0
3,3.4066668937155757,117.63578022982327,0,0,1
1,17.08487915752973,91.04344235860758,0,0,0
1,3.367844898417382,13.209540624597624,0,0,0
1,28.044934163855455,36.63498197492195,0,0,0
2,24.58688327581314,53.81543888728576,0,0,0
2,0.44226923915398925,219.14751558119585,0,0,1
4,14.714775348043858,1.5901611505832542,0,0,0
4,1.8568130671956542,31.169612873967186,0,0,0
4,2.4241764134145942,221.59721854811912,0,0,1
2,6.158995366677105,189.06245154841906,0,0,1
2,8.58772458588697,20.078125477913833,1,0,0
0,3.942280593482262,0.0008368198993736892,0,0,0
2,8.565685537356908,44.183262049299174,0,0,0
1,1.8712311143903388,100.8473243973508,0,0,0
2,0.2259091843814118,19.600099018180636,0,0,0
2,8.46821546686701,136.1099650848226,1,0,1
1,7.285987466026153,20.225960563827627,0,0,0
5,11.700673591247037,47.10624390980069,0,0,0
1,10.493138593096711,64.01499549477845,0,1,1
3,22.777596134645886,21.18774999219266,1,0,0
2,6.152025865327005,21.709158522018008,0,0,0
3,0.0840469540316722,31.74342585849592,0,0,0
4,9.960178353474166,90.15824162206528,0,0,0
1,11.243376553953928,5.315313001222199,0,0,0
0,7.370885966621767,49.91293134937139,0,0,1
4,11.689431377662276,56.55903584297034,1,0,0
3,3.90946731487325,40.80787825021349,0,0,0
1,1.6111791513110223,137.31750906599478,0,0,0
2,10.922932875441642,46.063997484232395,1,0,0
4,2.812844863376676,50.334950555499866,0,0,0
3,6.093869164027677,45.78454907737216,0,0,0
1,6.765314507600868,64.0100851642485,0,0,0
0,6.485554373785539,7.274959849641942,0,0,0
4,9.124210878134084,112.34632071288478,1,0,1
1,0.29896179340432766,2.171077006018491,0,0,0
1,45.739133049480856,51.185997075507196,0,0,0
3,12.598748569132603,47.788095005838734,0,0,0
3,5.540598688251549,11.667341876701958,0,1,1
2,2.1236439360007244,2.078143324288411,0,0,0
0,0.8357436930239308,7.473480817163447,1,0,1
3,11.15322389872192,15.850192912514302,0,0,0
1,3.8119543610342035,106.89833692918339,0,0,0
1,2.6068766646855464,96.80496314174599,0,0,0
2,4.779622344754229,3.2992756704955766,0,0,0
1,8.987531379473447,17.07299327157147,0,0,1
1,11.138433445917029,110.0539091092101,0,0,0
2,10.361166729010582,13.50252323737988,0,1,1
1,19.897148002391525,275.6412138236761,0,1,1
3,2.4686958974651048,14.842208884831503,1,0,0
1,10.126534141570671,67.18344497206193,0,0,0
1,1.0659947861788537,26.983479809507482,0,1,1
4,7.939286182142785,7.323279829554434,1,0,0
1,8.769700297047287,14.72893084052062,0,0,0
3,2.436489816596779,56.21467361348945,0,0,0
1,4.970758039353241,20.553268167994222,0,0,0
0,17.555792752168635,46.3332454776954,0,0,0
3,1.6064897748123805,11.504068292523083,1,0,0
1,5.700559430188919,29.763013639779906,0,0,0
0,26.990865629809253,35.89718240628602,0,0,0
3,7.013989886731039,26.618175669686373,0,0,0
1,12.914705244095146,11.02722355198584,1,0,0
1,17.536896463000353,30.953359153358306,0,0,0
4,2.2787268461517627,59.02918384012554,0,0,0
2,2.461783718280947,167.48577477980857,0,1,1
3,14.21264577814885,77.91861706218846,0,0,0
2,13.99609569060216,8.805274721281615,0,0,0
1,0.6207044469438371,15.920938760468356,0,0,0
0,3.8934312947145244,4.105202542839467,0,0,0
2,5.08382763161827,7.288847460577336,1,0,0
0,17.663280280065152,14.429655357124304,1,0,0
3,5.479431262963516,11.12764668179741,0,0,0
1,26.027297066890142,12.017617012351112,0,0,0
0,56.86269861748487,13.118277941970158,0,0,0
1,15.174339452885663,17.88224898382328,0,1,1
1,10.977727099147796,6.710070487608566,1,0,0
4,4.974112764280622,16.275080596778455,0,0,0
3,0.6939235775528767,58.30364611617771,0,0,1
3,8.512962749945135,13.48562482444972,0,0,0
1,4.489545720762925,9.42735039741043,0,0,1
2,4.32165526584673,3.5047987439740393,0,0,0
3,11.638206427638895,34.65450772900171,0,1,1
3,6.229485057265225,92.25254673328966,0,0,0
4,13.947050107673913,3.0414913699943047,1,0,0
0,5.077856204044951,39.07990991091623,0,0,1
0,1.6353519335024687,52.5796009808989,0,0,0
3,6.186846770417818,44.881012846675745,0,0,1
2,30.161904078853816,105.0325249245656,0,0,0
1,16.170902627069207,100.64359680777828,0,0,0
1,2.303560679335075,2.950761731825141,0,0,0
1,4.9643056760768856,22.388157167638195,1,0,0
3,26.28205754596258,55.5590214702888,0,0,0
1,1.3204570677571499,152.29305493367303,2,0,1
0,2.9296298108976204,81.65702984934225,0,0,1
1,3.0411318807199765,9.715009381223888,0,0,0
5,8.461419053054192,16.370291689442052,0,0,0
1,5.2887642990651305,72.11020180943439,0,0,0
0,0.8324104707518042,31.883244106600696,1,0,0
3,9.920424319162226,39.62655094522864,0,1,1
2,1.043364452193866,46.94980547623724,0,0,0
1,9.324580514623774,5.451223081755321,0,0,0
1,7.072631035139945,96.88391787219734,0,0,1
4,6.805640032952358,99.43780721362002,1,0,0
1,0.6988210098351113,31.57809869531418,1,0,1
2,10.19488163362765,49.28809908033989,0,1,0
2,5.644378479332682,53.92638506007032,1,0,0
1,5.2950928522368335,10.518930098173925,0,1,0
4,9.074583435536038,5.972117178560605,0,0,0
1,9.320341617345528,1.0444811597022825,0,0,0
0,0.15147441185425095,122.02448845494341,0,0,1
2,1.3378959876052277,21.210481374170094,0,0,0
0,2.6986601949980003,4.486987599882581,1,0,0
3,11.331333425797547,31.349246902769085,0,0,0
0,8.597712942892992,3.9318784068168378,0,0,0
5,14.172862151149655,4.455264902392734,0,0,0
3,13.494140983152782,33.55806707739825,0,0,0
1,19.185674748290385,35.548926895399454,0,0,0
2,4.729116314243357,43.39206525506425,0,0,0
2,4.232175537242304,53.40097484656029,0,0,0
2,17.779477105409626,55.171298319218934,0,1,1
1,2.712859385371178,28.369506660531705,0,0,0
4,6.18359561954904,51.57568871238423,0,0,0
1,2.1607565288660653,18.173452600845135,0,1,1
4,24.51557859671723,29.107864186097288,0,0,0
0,5.2391595129892625,24.98827140354452,0,0,0
2,2.3887527125354295,19.95750458459245,2,0,1
2,11.776989728267566,13.627905949867076,0,0,0
1,2.805670155554875,4.085400538698244,0,0,0
4,28.735784157876296,35.25192795775542,0,0,0
2,4.582600791469916,38.53254255487572,0,0,1
4,10.925528206870368,20.48533284624042,0,0,0
2,4.234940539784836,186.16084062755704,0,0,1
3,16.463383510734964,40.704897569265285,0,0,0
3,22.72276484769762,109.91599235812161,0,0,0
1,15.507839813409166,42.2084242106797,0,0,0
0,18.871631770076164,10.530857574558848,0,0,0
1,1.0745251117492403,183.69469424099753,0,0,1
2,25.77873314606425,108.28702681964732,0,0,0
2,9.789662664500907,31.864216576980496,0,0,0
4,20.342198869108174,13.923425188798094,0,0,0
1,11.53396186610254,12.594490734793814,0,0,1
3,2.254558082005666,82.00012100670529,0,0,0
4,9.404684250253444,3.58117060123531,0,0,0
4,0.9535104433472348,50.81389402769443,2,0,1
1,11.898169075530733,51.10130526993112,0,0,0
2,5.259411923402931,10.072438932207074,0,0,0
3,1.6456003832057498,61.0241455300538,1,0,1
0,38.74236775866877,61.10790617174919,0,0,0
1,23.134885624674254,21.54152027957111,0,0,0
2,22.400208325828046,33.02198864216462,0,0,1
3,15.550458792736952,89.41733032843673,0,0,0
2,11.775942158846615,37.02800838771411,0,0,0
1,10.644412661504681,48.1373007044381,0,1,0
1,1.1215447319227436,26.61690589391447,0,0,0
0,23.082635380744627,8.102369044415019,0,0,0
2,21.297113289105102,312.4245764982124,0,0,1
2,13.777415470310192,37.914856592620254,1,0,1
1,26.216196800596727,20.5072868656512,0,0,0
2,8.0538339396325,62.551006454930594,0,0,1
3,5.935594981780969,48.48744558911493,1,0,0
2,34.4037704324596,13.25744511822447,0,0,0
2,6.238659012221612,104.74827055073138,0,0,0
3,10.253370346721608,3.6771032189380404,1,0,1
2,4.669078610582631,46.53194022597503,0,0,0
2,10.114980385243559,32.49370480274731,0,0,0
1,12.733192941345044,19.150829638540298,0,0,0
4,9.799110754352661,87.54435073799591,0,0,0
5,7.227056417069152,53.395969733598825,0,0,0
1,3.568332387884623,71.25165487266881,0,0,0
1,10.323911480621128,26.778012796178118,0,0,0
4,23.906395075185713,142.71018706634206,0,0,0
2,0.06936593805567676,21.13489385403825,1,0,0
4,1.4378841930860622,37.862415143785356,0,0,0
3,1.2757563029602323,135.64066016916595,1,0,1
2,25.666196892964766,4.3426944451551535,0,0,0
2,10.869239313235763,5.7599060620489455,0,0,0
0,30.32149534632961,257.3895164104786,0,0,1
2,8.74221371348272,177.70197057967164,0,0,1
0,6.194003683409503,73.85508796806704,0,0,0
4,15.718671742332734,33.10067280954832,0,0,0
3,1.7547576376815273,35.26714723791699,0,0,0
3,4.801963854503461,14.86728903744326,0,0,0
0,6.278731309914126,28.34608623259766,0,0,0
4,3.544750718784896,28.224452714926358,0,0,0
2,4.640781991857788,1.8378684680615418,0,0,0
1,0.8132414753512176,30.179787348777854,0,0,0
1,2.2062620929199697,32.67655886542251,1,0,0
3,4.087154652968909,54.79826588392177,0,0,0
2,15.890983373257628,36.33032909175486,0,0,0
1,2.015011405497418,98.91033188841112,0,0,0
2,4.2562757233375095,22.90864052879775,0,0,0
1,0.6712350006199318,26.357709881474005,1,0,0
2,8.144210780505402,42.37118667531997,0,0,0
3,9.44821100098191,11.327638085632863,0,0,0
2,20.063134923555115,25.002369705106958,0,0,0
1,17.098993288663852,57.94478924441147,0,0,0
0,3.360014840000499,26.53515553156225,0,1,1
0,1.4728692675432224,118.55203580371587,0,0,1
1,1.6970134636458358,47.76464116860219,0,0,1
2,34.72605622678389,8.348071488596046,0,1,0
2,11.184859093467736,33.41729854594298,0,0,0
2,0.4350349048089535,72.36143498378044,0,0,0
1,1.4708483271009396,51.54934072505998,0,0,0
1,6.651431107566488,108.2558863059921,0,0,1
2,2.3297775433053984,69.31129747752409,0,0,0
0,16.279022591274718,3.1796829222413843,0,0,0
1,8.514798671286702,5.9680505198423335,1,0,1
3,9.483806697960858,52.455218931436676,0,0,0
0,6.214323732621975,13.617212264319523,0,0,0
0,2.957986232818688,44.31656440753523,0,1,1
1,8.901445742473875,78.56319313391623,0,0,0
1,12.622025429849643,43.011069103015195,1,0,1
0,4.63541478200742,26.848947154830515,0,0,0
2,7.03083645357275,51.96111241230707,0,0,0
2,18.306082273106885,7.752021359440514,0,0,0
2,1.6096926240814127,64.22444705722755,0,0,0
0,7.8795121088255415,59.70526802229125,0,0,0
3,4.283438343479417,36.1188484367135,2,0,1
0,12.133323290707509,16.342874985770795,0,0,0
2,0.18989406075851517,79.86652188797895,0,0,1
3,11.100978958587607,35.72367934014832,0,0,0
4,1.0858541452129027,3.0500077397901975,0,0,0
2,0.6696038801761266,125.42671086901585,0,1,1
2,12.896153039598728,72.98981985706111,0,1,1
1,10.226021242054852,43.95036726434957,0,0,0
4,22.531849329352628,28.708289142016696,1,1,1
3,7.332505912414305,160.81857072827822,0,0,0
3,7.5507455483521735,74.5873161069139,0,0,0
2,12.276435440927782,38.28514822226765,0,0,0
1,3.906714405450649,52.943704969110904,0,0,0
3,0.3761096313515435,16.477341754525124,1,0,0
1,2.6142427982628553,10.890138358099946,0,0,0
0,2.7182632436425562,15.963422022358936,0,0,0
3,4.089594817437888,17.345856706904502,0,0,0
2,28.728552660608763,67.30340972612464,0,0,0
3,16.33949884489589,7.544693491705711,0,0,0
3,27.48188760548554,75.1610086013986,0,0,0
0,65.78156692575403,37.053394044059324,0,0,0
3,5.687708248425252,24.27195563770554,1,0,0
2,2.5757108182738735,17.86204874760961,0,0,0
2,8.20990009512845,35.99515798743276,0,1,0
3,21.29761953245021,19.100990188075993,0,0,0
1,6.268574331169948,28.05789816137037,0,1,0
1,7.040045138114108,67.16467272669072,0,0,0
2,1.443775497383647,49.174774393371315,0,0,0
1,5.455128159897842,68.91281296429004,1,0,1
0,4.893818762115869,62.4090696853475,0,1,1
2,4.3338399267716285,84.38956932494678,0,0,0
4,21.830140560912284,11.262911765827173,0,1,0
2,0.6113252356479761,266.1612447128887,0,0,1
0,35.80821165025939,32.29128089113835,0,0,0
1,0.08281018456583222,63.33372854755953,1,1,1
5,29.11281093486608,56.62140714927667,0,0,0
4,7.941781994482875,41.752831089008914,1,0,0
4,12.121570184954386,273.8269900820396,0,0,1
4,2.0718758954573464,12.25130241638414,0,0,0
3,10.619280753371525,27.385621627223923,1,0,0
2,21.367119775583422,6.832845554365571,0,0,0
1,1.5021858379868052,10.034591405427998,0,0,0
1,1.359132123616451,62.407392852145094,1,0,1
1,3.623738794236429,0.2427221263099196,0,0,0
0,1.7641013469998028,110.28228994116762,1,0,0
1,1.1725975169833391,50.144811825962506,0,0,0
4,11.341950195849122,29.07179850054166,0,0,0
0,2.4057791789333294,20.125556812631192,0,0,0
1,10.996575329515963,6.749425462313709,0,0,0
3,19.79988878299166,127.27271259287214,0,0,0
1,10.556240414378603,62.29573048753308,1,0,1
2,1.2711439130560818,20.50325852899552,0,0,0
1,8.523248138161406,3.6788922200778176,0,1,1
2,5.002627482324532,19.702735120375927,0,0,0
3,4.206360116022688,10.205927417971857,1,1,1
1,3.8350520445067815,77.15286224309668,0,0,0
5,26.5118166671823,63.57667166174208,0,0,0
5,13.567645172693947,34.47375926200563,0,0,0
1,1.4369577778693463,108.50819842677541,0,0,1
0,6.4627405222047685,9.964069547026714,0,0,0
1,3.830527644593476,30.0708596851068,0,0,0
3,38.139127742453944,62.00078130357854,0,0,0
1,38.18030645984561,3.5105207831574745,0,0,0
0,3.8497811847225396,23.31471473862533,2,0,0
3,4.340391598204356,42.392460872416535,0,0,0
2,9.148273210237019,22.84872698234834,0,0,0
0,6.525946898613832,32.715460616126116,0,0,0
0,2.396552117890514,46.83976982134327,1,0,1
1,10.800226525972782,22.974206816204344,0,0,0
2,4.066587860711742,5.603278100818938,0,0,0
1,10.6049747044175,7.508858246830999,0,0,0
0,4.839914398437132,37.43341414087954,0,1,1
3,12.046726953801219,9.602841092064532,1,1,1
0,11.020164890578247,110.2881991899757,2,0,1
2,7.109298713809473,89.84433508960531,0,0,0
1,12.19898923415215,21.46474495664454,0,0,0
1,6.179760296405713,88.88903307921424,1,0,0
3,1.2345467615170327,38.09141542588677,0,0,0
2,2.010228448717992,8.661208902008207,0,0,0
3,2.823538051344892,47.623345307518115,0,0,0
3,0.6531634700643812,56.88602469329184,0,0,0
5,12.426485641795662,4.381027859846931,0,0,0
2,4.579015190228735,18.87691755675674,0,0,0
0,0.9818994831988539,0.26992667533293074,0,0,0
